,Species,Color,Processing Method,Country of Origin,Region,Producer,Harvest Year,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean Cup,Sweetness,Cupper Points,Total Cup Points,Moisture,Category One Defects,Quakers,Category Two Defects,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters
1125,Arabica,Green,Washed / Wet,Mexico,"sierra fraylesca, chiapas",various small producers,2014,7.58,7.75,7.42,7.5,7.5,7.5,8.67,8.67,10,7.42,80,0,0,0,2,m,1300,1500,1400
1126,Arabica,Green,Washed / Wet,Taiwan,changhua baguashan 彰化市八卦山,Zhang xian tong 張献銅,2013,7.25,7.25,7.25,7,7.25,7,10,10,10,7,80,0.11,0,0,0,m,250,250,250
1127,Arabica,Green,Washed / Wet,Thailand,thailand,Doi Tung Development Project,2012,7.33,6.67,7.08,7.42,7.42,7.08,10,10,10,7,80,0,0,0,0,m,800,800,800
1128,Arabica,Green,Washed / Wet,Mexico,coatepec,PABLO ENRIQUE MARTINEZ GAMA,2012,7.25,7.25,7.08,7.17,7.33,7.33,9.33,10,10,7.25,80,0.12,0,0,9,m,1250,1250,1250
1129,Arabica,Green,Washed / Wet,Mexico,san miguel del puerto,SEMIRAMIS CASAS VELAZQUEZ,2012,7.08,7.33,7,7.33,7.08,7,10,10,10,7.17,80,0.11,0,0,12,m,1100,1100,1100
1130,Arabica,,,Ethiopia,limu,Contact name | ATO Teshome Belamo,2010,7.42,7.42,7.5,7.92,7.75,7.58,8.67,9.33,8.67,7.75,80,0.05,0,0,2,m,NA,NA,NA
1131,Arabica,Green,Washed / Wet,Colombia,huila,,2015,7.83,7.67,7.58,7.75,7.83,7.17,6.67,10,10,7.42,79.92,0,0,0,1,m,NA,NA,NA
1132,Arabica,Green,Natural / Dry,United States (Hawaii),kona,,2014,7.5,7,7,6.92,7.33,7.17,10,10,10,7,79.92,0.11,1,0,3,ft,NA,NA,NA
1133,Arabica,Green,Washed / Wet,Mexico,chiapas,VARIOS PRODUCTORES,2013,7.33,7.08,7.08,7.33,7.42,7.17,9.33,10,10,7.17,79.92,0.12,0,0,4,m,1300,1300,1300
1134,Arabica,Green,Washed / Wet,Mexico,"motozintla, chiapas",MARTHA PALACIOS,2012,7.17,7.17,6.92,7.25,7.33,7.08,10,10,10,7,79.92,0.12,1,0,7,m,1100,1100,1100
1135,Arabica,,Washed / Wet,Mexico,veracruz,DELMAR MORENO GUILLEN,2012,7.5,7.17,7,7.17,7.25,7.08,10,10,10,6.75,79.92,0,0,0,0,m,1100,1100,1100
1136,Arabica,Green,Washed / Wet,Mexico,jaltenango,MARIA ELENA TERESA FERNANDEZ CEJA,2012,7.17,7.08,7.08,7.08,7.5,7.33,9.33,10,10,7.33,79.92,0.11,0,0,3,m,1100,1100,1100
1137,Arabica,Green,Natural / Dry,Mexico,coatepec,PABLO ENRIQUE MARTINEZ GAMA,2012,7.33,7.25,7,7.42,7.17,7.17,9.33,10,10,7.25,79.92,0.12,0,0,6,m,1250,1250,1250
1138,Arabica,Green,Washed / Wet,Mexico,veracruz,MARIA DEL ROSARIO IRAIS VALDIVIA ORTIZ,2012,7.17,7.33,7.08,7.58,7.33,7.08,10,9.33,10,7,79.92,0.11,0,0,0,m,1250,1250,1250
1139,Arabica,,,United States (Hawaii),kona,,,7.5,7.42,7.58,7.42,7.5,7.58,8.67,8.67,10,7.58,79.92,0.05,3,0,0,ft,NA,NA,NA
1140,Arabica,,Washed / Wet,Kenya,kiambu,YARA / BENVAR,2017,7,7.08,7,7.17,7.25,7.25,10,10,10,7.08,79.83,0.11,0,1,5,m,1500,1500,1500
1141,Arabica,Green,Washed / Wet,Guatemala,san marcos,JORGE LEAL,2017,7.33,7.25,6.92,7.33,7.25,7.33,9.33,10,10,7.08,79.83,0.1,0,0,2,m,1700,1700,1700
1142,Arabica,Green,Washed / Wet,Nicaragua,jinotega,Asociación Aldea Global Jinotega,2014,6.83,7.17,7.17,6.92,7.5,7.08,10,10,10,7.17,79.83,0.11,0,0,0,m,1250,1250,1250
1143,Arabica,Green,Washed / Wet,Mexico,veracruz,CIRO DE LA VEQUIA CESSA,2012,7.17,7.08,7,7.25,7.5,7,10,10,10,6.83,79.83,0.12,0,0,3,m,1300,1300,1300
1144,Arabica,Blue-Green,Natural / Dry,United States (Hawaii),kona,,2012,7.58,7.08,6.83,7.17,7.5,7.17,9.33,10,10,7.17,79.83,0.12,7,0,10,ft,NA,NA,NA
1145,Arabica,Green,Washed / Wet,Guatemala,oriente,"AGRICOLA EL PILAR, S.A.",2016,7.5,7.42,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.25,79.75,0.1,0,4,1,m,190164,190164,190164
1146,Arabica,,Natural / Dry,Taiwan,"taiwu township , pingtung county 屏東縣泰武鄉",Wei-Chieh ( Jack ) Hua,2014,7.75,7.33,7.17,7.33,7.67,7.83,9.33,9.33,8.67,7.33,79.75,0,0,0,0,m,800,1200,1000
1147,Arabica,Blue-Green,Washed / Wet,Taiwan,"baihe dist., tainan city 臺南市白河區",LIN REN FU 林人富,2013,7.08,7.08,7.25,7,7.17,7.17,10,10,10,7,79.75,0.1,0,0,0,m,500,700,600
1148,Arabica,Green,Washed / Wet,Thailand,thailand,Doi Tung Development Project,2013,7.25,7.08,6.92,7.5,7.08,6.92,10,10,10,7,79.75,0.12,0,0,0,m,800,800,800
1149,Arabica,Green,Washed / Wet,Peru,huanuco,,2013,7,7.08,7,7.25,7.5,7.42,9.33,10,10,7.17,79.75,0.12,1,0,2,m,NA,NA,NA
1150,Arabica,Bluish-Green,Washed / Wet,Costa Rica,brunca,Coopeagri,2013,7.58,7.5,7.67,7.75,7.67,7.58,8,8,10,8,79.75,0.1,0,0,4,m,1100,1100,1100
1151,Arabica,Green,Washed / Wet,Mexico,"la concordia, chiapas",UNION RAMAL SANTA CRUZ,2013,7.58,7.08,7,7,7.5,6.92,10,10,10,6.67,79.75,0.12,0,0,4,m,1400,1400,1400
1152,Arabica,Green,Washed / Wet,Mexico,chiapas,COMONYAJ NOPTIC S DE SS,2013,7.58,7.08,6.92,7.58,7.5,6.92,10,9.33,10,6.83,79.75,0.13,0,0,4,m,1022,1022,1022
1153,Arabica,Green,Washed / Wet,Mexico,chiapas,VARIOS PRODUCTORES,2013,7.25,7.08,7,7.17,7.17,7.08,10,10,10,7,79.75,0.12,0,0,5,m,1300,1300,1300
1154,Arabica,None,Washed / Wet,Mexico,zaragoza itundujia,MINERVA ZUÑIGA GARCIA,2012,7.25,7.17,7.17,7.08,7.17,7,10,10,10,6.92,79.75,0.14,0,0,0,m,1450,1450,1450
1155,Arabica,Green,Washed / Wet,Mexico,pochutla,ANGEL GONZALES,2012,7.33,7.25,7,7.08,7.08,7,10,10,10,7,79.75,0.1,1,0,22,m,1050,1050,1050
1156,Arabica,Green,Washed / Wet,Guatemala,antigua,Jorge Bolanos,2012,7.58,7.33,7.5,7.33,7,7.33,9.33,9.33,9.33,7.67,79.75,0,0,0,4,m,NA,NA,NA
1157,Arabica,,Washed / Wet,Mexico,tuxtla gutierrez,ALFREDO MOISES CEJA,2012,7.25,6.83,6.92,7.08,7.25,7.08,10,10,10,7.33,79.75,0.12,0,0,7,m,1100,1100,1100
1158,Arabica,Green,Washed / Wet,Guatemala,oriente,JESUS RAMIREZ,2016,7.42,7.42,7.25,7.58,7.42,7.33,9.33,9.33,9.33,7.25,79.67,0.1,0,2,1,ft,1219.2,1219.2,1219.2
1159,Arabica,Bluish-Green,Washed / Wet,El Salvador,cacahuatique,Sociedad Cooperativa de Cafetaleros de Ciudad Barrios de R.L.,2016,7.25,7.08,7,6.83,7.33,7.17,10,10,10,7,79.67,0,0,0,12,m,1250,1250,1250
1160,Arabica,Blue-Green,Washed / Wet,Thailand,thailand,Doi Tung Development Project,2013,6.92,7.17,6.83,7.42,7.17,7.08,10,10,10,7.08,79.67,0.12,0,0,0,m,800,800,800
1161,Arabica,Green,Washed / Wet,Guatemala,oriente,AGRIPEC DE LA VEGA Y CIA.,2013,7.5,7,6.83,7.08,7.08,7.17,10,10,10,7,79.67,0.11,0,0,6,ft,1310.64,1310.64,1310.64
1162,Arabica,Green,Washed / Wet,Mexico,"la concordia, chiapas",UNION RAMAL SANTA CRUZ,2013,7.42,7.25,6.83,7.58,7.17,6.58,10,10,10,6.83,79.67,0.12,0,0,6,m,1400,1400,1400
1163,Arabica,None,Washed / Wet,Mexico,"tenango de doria, hidalgo","GOMEZ GRANILLO, VERONICO",2012,7.33,7.17,7,6.75,7.08,7,10,10,10,7.33,79.67,0.13,5,0,6,m,975,975,975
1164,Arabica,,Washed / Wet,Mexico,"coatepec, coatepec",CECILIA AVILA CAMBEROS,2012,6.92,7.17,7.17,7.17,7.08,7.08,10,10,10,7.08,79.67,0,0,0,9,m,1264,1264,1264
1165,Arabica,,,Thailand,,Doi Tung Development Project,,7.17,7.17,7,7,7.25,6.92,10,10,10,7.17,79.67,0,1,0,0,m,NA,NA,NA
1166,Arabica,None,Washed / Wet,Mexico,tepetzingo,ROGELIO JACOME MORALES,2012,7.08,7,6.92,7.33,7.25,7.08,10,10,10,6.92,79.58,0.12,0,0,11,m,1250,1250,1250
1167,Arabica,Green,Washed / Wet,Mexico,la concordia,ARMANDO LUIS POHLENZ MARTINEZ,2012,7.25,6.92,6.92,7.33,7.25,7,10,10,10,6.92,79.58,0.13,0,0,5,m,1550,1550,1550
1168,Arabica,,,Colombia,huila,,2010,7.25,7.17,7,6.75,7.17,7.33,10,10,10,6.92,79.58,0.1,0,0,4,m,1800,1800,1800
1169,Arabica,,,Guatemala,"chuva, san marcos",Federico Weller,2010,7.08,7,6.83,7.33,7.25,7,10,10,10,7.08,79.58,0.17,1,0,19,ft,1066.8,1584.96,1325.88
1170,Arabica,Green,Natural / Dry,Nicaragua,jinotega,Cooperativa de Servicio Múltiples el Gorrión R.L,2015,6.92,6.92,7,7.42,7.25,7,10,10,10,7,79.5,0.12,0,0,6,m,1050,1050,1050
1171,Arabica,,Natural / Dry,Taiwan,nantou,張素真,2014,6.92,7,7.17,7,7.42,7,10,10,10,7,79.5,0,0,0,1,m,700,700,700
1172,Arabica,Green,Washed / Wet,Colombia,cundinamarca,,2013,7.83,7.5,7.42,7.42,7.67,7.5,10,6.67,10,7.5,79.5,0,0,0,2,m,1550,1550,1550
1173,Arabica,Green,Washed / Wet,Mexico,la concordia,ARMANDO LUIS POHLENZ MARTINEZ,2012,7.25,7.08,6.92,7.25,7.58,7.08,9.33,10,10,7,79.5,0.12,1,0,20,m,1550,1550,1550
1174,Arabica,Bluish-Green,Washed / Wet,Mexico,"coatepec, coatepec",MARIA DE LA LUZ SANCHEZ TODD,2012,7.25,7.33,7,7.25,7.17,7.17,9.33,10,10,7,79.5,0.12,0,0,5,m,1100,1100,1100
1175,Arabica,Green,Washed / Wet,Guatemala,oriente,AMILCAR LAPOLA,2013,7.08,7.33,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.42,79.42,0.1,0,0,2,ft,1219.2,1219.2,1219.2
1176,Arabica,Green,Washed / Wet,Guatemala,oriente,VARIOS,2014,7.25,7.33,6.83,7,7,7.17,10,10,10,6.83,79.42,0.1,1,0,4,ft,1219.2,1219.2,1219.2
1177,Arabica,Green,Washed / Wet,Mexico,xicotepec de juarez,ADRIANA TORRES RICO QUEVEDO,2012,7,6.83,6.83,7.42,7.33,7.17,10,10,10,6.83,79.42,0.13,0,0,30,m,800,800,800
1178,Arabica,Bluish-Green,Washed / Wet,Cote d?Ivoire,cnra station of divo,CNRA,2016,7.42,7.25,6.83,7,7.33,7.08,9.33,10,10,7.08,79.33,0.13,1,0,2,m,200,200,200
1179,Arabica,Green,Washed / Wet,Colombia,pereira,Spot,2013,7.42,7.25,6.75,7.25,7.42,7.25,9.33,9.33,10,7.33,79.33,0,0,0,3,m,1200,1200,1200
1180,Arabica,None,Washed / Wet,Mexico,zentla,ERIC JESUS CORDOBA ARROYO,2012,7,7,6.83,7.33,7.42,6.92,10,10,10,6.83,79.33,0.14,0,0,23,m,950,950,950
1181,Arabica,Green,Washed / Wet,Mexico,zentla,ANTONIO CORDOBA MURILLO,2012,7.42,7.17,7.08,7.17,7.08,7.08,9.33,10,10,7,79.33,0.14,0,0,19,m,750,750,750
1182,Arabica,Green,Washed / Wet,Guatemala,oriente,Conquista/ Morito,2012,7.17,6.5,6.33,7.25,7.58,7.33,10,10,10,7.17,79.33,0.11,0,0,6,m,NA,NA,NA
1183,Arabica,Blue-Green,Washed / Wet,Taiwan,natou county,WU SHU YI 巫叔憶,2014,7.08,6.83,6.83,7.25,7.42,7.08,10,10,10,6.75,79.25,0.11,0,0,0,m,850,850,850
1184,Arabica,Green,Washed / Wet,Mexico,veracruz,MARCO VIRGILIO RAMIREZ TELIZ,2012,7,7,6.92,7.17,7.17,7.08,10,10,10,6.92,79.25,0.13,0,0,10,m,1000,1000,1000
1185,Arabica,Green,Washed / Wet,Guatemala,santa rosa,OTTO BECKER,2017,7.33,7.42,7.33,7.42,7.5,7.42,8.67,9.33,9.33,7.42,79.17,0.1,0,0,0,ft,1219.2,1219.2,1219.2
1186,Arabica,Green,Washed / Wet,Honduras,ocotepeque,Jorge Alfredo Pinto,2017,7.58,7,6.75,6.92,7,6.92,10,10,10,7,79.17,0.11,0,0,5,m,1650,1650,1650
1187,Arabica,Green,Washed / Wet,Guatemala,occidente,CHAPULTEPEC,2016,7.08,7,6.92,7.42,7,6.92,10,10,10,6.83,79.17,0.11,0,8,6,m,1320,1320,1320
1188,Arabica,Green,Washed / Wet,Guatemala,nuevo oriente,OVIDIO CARDONA,2015,7.25,7.17,6.75,7.25,7,6.92,10,10,10,6.83,79.17,0.11,0,0,6,m,1300,1800,1550
1189,Arabica,None,Washed / Wet,Costa Rica,san rafael,,2012,7.17,7.42,7.5,8,7.25,7.83,10,10,6.67,7.33,79.17,0.1,5,0,20,m,NA,NA,NA
1190,Arabica,None,Washed / Wet,Mexico,zaragoza itundujia,HILARIO GARCÍA SANDOVAL,2012,7.25,7.08,6.92,7.08,7.17,7.17,9.33,10,10,7.17,79.17,0.14,0,0,8,m,1550,1550,1550
1191,Arabica,Green,Washed / Wet,Mexico,yajalon,SOCIEADAD COOPERATIVA INDUSTRIAL CAFES YAJALON S. C. L.,2012,7.17,6.92,6.92,7.08,7.17,7,10,10,10,6.92,79.17,0.14,0,0,34,m,1450,1450,1450
1192,Arabica,,,Mexico,"pluma hidalogo, oaxaca",Various smallholders,2009,6.75,6.75,6.83,7.25,7.58,7.08,10,10,10,6.92,79.17,0.01,0,0,8,m,1200,1200,1200
1193,Arabica,Green,Washed / Wet,Guatemala,san marcos,ANGEL DE LEON,2017,7.58,7.67,7.42,7.42,7.67,7.67,8.67,8.67,8.67,7.67,79.08,0.1,0,0,1,m,1700,1700,1700
1194,Arabica,Green,Washed / Wet,United States (Puerto Rico),yauco region,Hacienda Alto Grande,2013,7.42,7.08,6.75,7.33,7.33,6.92,10,9.33,10,6.92,79.08,0.13,0,0,0,ft,853.44,853.44,853.44
1195,Arabica,None,Washed / Wet,Mexico,zaragoza itundujia,GUADALUPE HERAS HERNANDEZ,2012,7.33,7,6.92,7.25,7.33,7.08,9.33,10,10,6.83,79.08,0.16,0,0,2,m,1500,1500,1500
1196,Arabica,Green,Washed / Wet,Mexico,tlacuilotepec,JUANA RODRIGUEZ GUTIERREZ,2012,7.25,7.08,6.75,7.33,7.42,7,9.33,10,10,6.92,79.08,0.11,0,0,45,m,1100,1100,1100
1197,Arabica,Bluish-Green,Washed / Wet,Mexico,talpa de allende,BALBINO RAMIREZ FLORES,2012,7.17,7.25,7.25,7.17,7.25,7.08,9.33,9.33,10,7.25,79.08,0.1,0,0,0,m,1200,1200,1200
1198,Arabica,,,,,,,6.75,6.75,6.42,6.83,7.58,7.5,10,10,10,7.25,79.08,0.1,0,0,3,m,NA,NA,NA
1199,Arabica,Green,Washed / Wet,Guatemala,oriente,Varios,2014,7.33,7.17,6.58,7.42,7.08,6.83,10,10,10,6.58,79,0.12,0,0,3,ft,1219.2,1219.2,1219.2
1200,Arabica,Green,Washed / Wet,Honduras,intibuca,Cooperativa Coaquil,2014,7,7,7,7,7,7,10,10,10,7,79,0.11,0,0,12,m,1350,1350,1350
1201,Arabica,,Washed / Wet,Peru,san ignacio,Frontera,2012,7.67,7.17,7.08,7.25,8,7.5,8.67,9.33,9.33,7,79,0,0,0,4,m,1400,1400,1400
1202,Arabica,None,Natural / Dry,Mexico,"iliatenco, guerrero",GONZALO DE AQUINO FLORES,2012,6.75,7.08,6.67,7.25,7.17,7.08,10,10,10,7,79,0.12,0,0,12,m,1300,1300,1300
1203,Arabica,Green,Semi-washed / Semi-pulped,Mexico,zaragoza itundujia,JUAN CRUZ RIAÑO,2012,7.5,7.17,6.92,7.5,7.25,7,8.67,10,10,7,79,0.14,3,0,17,m,1550,1550,1550
1204,Arabica,Green,Washed / Wet,Mexico,amatenango de la frontera,JUAN AVENAMAR RODRIGUEZ FUNEZ,2012,7.17,6.83,6.83,7.25,7.17,6.92,10,10,10,6.83,79,0.14,7,0,38,m,12,12,12
1205,Arabica,Green,Washed / Wet,Mexico,"la concordia, chiapas",AGROINDUSTRIAS UNIDAS DE MEXICO SA DE CV,2013,7.33,7,6.75,7.08,7.17,7.25,9.33,10,10,7,78.92,0.12,0,0,8,m,1300,1300,1300
1206,Arabica,None,Washed / Wet,Mexico,zaragoza itundujia,LUISA ZUÑIGA GARCÍA,2012,7.5,7,6.92,7.08,6.92,6.75,10,10,10,6.75,78.92,0.16,0,0,0,m,1400,1400,1400
1207,Arabica,Green,Other,Nicaragua,jalapa,Teófilo Narváez,2016,7.17,7,6.92,7,7,7,10,10,10,6.75,78.83,0.1,0,2,4,m,1100,1100,1100
1208,Arabica,Green,Natural / Dry,United States (Hawaii),kona,,2013,7.5,6.92,6.92,7.25,7.58,7.42,9.33,9.33,9.33,7.17,78.75,0.12,5,0,8,ft,NA,NA,NA
1209,Arabica,Green,Washed / Wet,Guatemala,oriente,AGRIPEC DE LA VEGA Y CIA.,2013,7.33,7.08,6.33,7.25,7,7,10,10,10,6.75,78.75,0.12,1,0,8,ft,1310.64,1310.64,1310.64
1210,Arabica,Green,Washed / Wet,Mexico,veracruz,"JOSE VAZQUEZ CANTON, JOSE ANTONIO JIMENEZ GONZALEZ, IRENEO GARCIA VALDIVIA",2012,7.25,6.83,6.83,7,7.17,7,10,10,10,6.67,78.75,0.14,0,0,0,m,1320,1320,1320
1211,Arabica,None,Semi-washed / Semi-pulped,Mexico,veracruz,DAMASO MARTINEZ PEREZ,2012,7.25,7.33,7.17,7.25,7.08,7,8.67,10,10,7,78.75,0.14,0,0,0,m,1250,1250,1250
1212,Arabica,,Washed / Wet,Mexico,"ohuapan, tlaltetela","PEDRO HERRERA GUZMAN, AURELIO GABRIEL HERNANDEZ ,MARIA DE LOURDES DERISTAIN TRESS",2012,7.67,7.17,6.83,7.33,7.58,7.17,9.33,10,8.67,7,78.75,0.12,0,0,0,m,1350,1350,1350
1213,Arabica,Green,Washed / Wet,China,yunnan,Yunnan Louis Herbs R&D Center,2013,7,6.92,6.83,7.17,7.17,7.17,10,10,9.33,7.08,78.67,0,0,0,5,m,1850,1850,1850
1214,Arabica,None,Washed / Wet,Mexico,yecuatla,JUAN GARCIA HERNANDEZ,2012,6.92,6.92,6.67,7.25,7.17,6.92,10,10,10,6.83,78.67,0.13,0,0,2,m,1150,1150,1150
1215,Arabica,Green,,Nicaragua,nueva segovia,ADONIS JOSE ORTEZ BELTRAN,2016,7.08,7,6.75,6.83,7.08,6.92,10,10,10,6.92,78.58,0.1,1,5,7,m,NA,NA,NA
1216,Arabica,Green,Natural / Dry,Nicaragua,,,2014,6.83,7.08,6.92,6.75,7.25,7.08,10,10,10,6.67,78.58,0.11,1,0,1,m,NA,NA,NA
1217,Arabica,Green,Washed / Wet,Guatemala,oriente,VARIOS,2014,7.33,7.17,6.92,7.58,7.25,7.17,8.67,9.33,10,7.17,78.58,0.12,0,0,3,ft,1219.2,1219.2,1219.2
1218,Arabica,Green,Washed / Wet,Taiwan,"dongshan dist., tainan city 臺南市東山區",GUO JIUN HUNG 郭俊宏 & TSENG RU FENG 曾如楓,2013,6.83,6.75,7.17,7.25,7,6.92,10,10,10,6.67,78.58,0.1,0,0,0,m,800,800,800
1219,Arabica,Green,Washed / Wet,Mexico,tapachula,EPIFANIO GARCIA DE MIGUEL,2012,7,7,6.75,7.33,6.92,6.92,10,10,10,6.67,78.58,0.13,0,0,1,m,1400,1400,1400
1220,Arabica,,Washed / Wet,Mexico,cofradia de suchitlan,"J. CARMEN GUZMAN CONCEPCION, IGNACIO RAMIREZ BARAJAS, DIONICIO GARCIA RAMIREZ",2012,7.92,7.58,7.58,7.92,7.92,7.5,8,6.67,10,7.5,78.58,0.1,0,0,1,m,1300,1300,1300
1221,Arabica,,,United States (Hawaii),kona,,,7.92,6.83,7.08,7.42,6.75,7.33,8.67,9.33,10,7.25,78.58,0,0,0,0,ft,NA,NA,NA
1222,Arabica,Green,Washed / Wet,Mexico,"sierra, chiapas",Various small producers,2014,7.25,6.75,6.92,6.92,7.25,7.58,9.33,9.33,10,7.17,78.5,0,0,0,0,m,1600,1600,1600
1223,Arabica,None,Washed / Wet,Mexico,villa talea de castro,REYNALDO OLIVERA RIOS,2012,7.08,6.83,6.83,7,7,6.92,10,10,10,6.83,78.5,0.12,0,0,14,m,1400,1400,1400
1224,Arabica,Green,Washed / Wet,Mexico,los angeles,FRANCISCO RUIZ NUÑEZ,2012,7.25,7.17,7,6.83,7.58,7.08,8.67,10,10,6.92,78.5,0.13,1,0,3,m,1200,1200,1200
1225,Arabica,Green,Natural / Dry,Brazil,monte carmelo,Manoel Cardoso and Galileo Cardoso,2014,6.83,7,6.92,7.08,6.92,6.83,10,10,10,6.83,78.42,0.12,3,0,4,m,NA,NA,NA
1226,Arabica,None,Washed / Wet,Mexico,zaragoza itundujia,LAMBERTO JOSÉ GARCÍA,2012,7.58,7.17,7,7.17,7.33,7,8,10,10,7.17,78.42,0.14,0,0,0,m,1500,1500,1500
1227,Arabica,Bluish-Green,Natural / Dry,United States (Hawaii),kona,,2014,7.5,7.75,7.58,7.83,7.92,7.92,7.33,8,8.67,7.83,78.33,0.1,0,0,0,ft,NA,NA,NA
1228,Arabica,Green,Washed / Wet,Guatemala,oriente,VARIOS,2014,7.17,6.5,6.67,7,7.17,7.17,10,10,10,6.67,78.33,0.1,0,0,2,ft,1219.2,1219.2,1219.2
1229,Arabica,Green,Washed / Wet,Guatemala,oriente,LUIS RODRIGUEZ,2012,7.17,7.17,6.5,7.17,7,6.83,10,10,10,6.5,78.33,0.11,1,0,4,ft,1310.64,1310.64,1310.64
1230,Arabica,Green,Natural / Dry,Mexico,"xochitonalco, huautla        ",PABLO CERVANTES MORELOS        ,2012,7.25,7.25,7,7.5,7.33,7.42,8,9.33,10,7.75,78.33,0.13,31,0,47,m,1300,1300,1300
1231,Arabica,Green,Washed / Wet,Guatemala,oriente,Conquista/ Morito,2012,7.17,6.08,6.17,7.25,7.33,7.33,10,10,10,7,78.33,0.11,0,0,9,m,NA,NA,NA
1232,Arabica,Green,Natural / Dry,United States (Hawaii),kona,,2014,7.5,7.5,7.33,7.58,7.5,7.42,8.67,8.67,8.67,7.42,78.25,0.11,2,0,8,ft,NA,NA,NA
1233,Arabica,Green,Natural / Dry,United States (Hawaii),kona,,2012,7.42,7.33,7.33,7.5,7.67,7.75,8,8.67,9.33,7.25,78.25,0.11,4,0,31,ft,NA,NA,NA
1234,Arabica,,Washed / Wet,Indonesia,ijen,vary farms,2016,6.92,6.83,6.92,6.92,6.92,6.83,10,10,10,6.83,78.17,0.13,0,0,1,m,1300,1300,1300
1235,Arabica,Green,Washed / Wet,Mexico,cordoba,CONSUELO GONZALEZ GOMEZ,2012,7.08,6.83,6.67,7.25,7.25,6.92,10,9.33,10,6.75,78.08,0.11,0,0,3,m,1050,1050,1050
1236,Arabica,Green,Washed / Wet,Taiwan,"台南市東山區( dongshan dist., tainan city)","林俊吉( Lin, Chun-Chi)",2016,7.5,7.08,7.33,7.17,7.5,7.5,6.67,10,10,7.25,78,0,3,0,4,m,650,650,650
1237,Arabica,Green,Natural / Dry,Honduras,intibuca,Cooperativa Coaquil,2014,6.83,7,6.67,7,7,6.83,10,10,10,6.67,78,0.11,2,0,6,m,1350,1350,1350
1238,Arabica,Green,Natural / Dry,United States (Hawaii),kona,,2014,7.58,7.33,7.5,7.42,7.5,7.33,8,8.67,9.33,7.33,78,0.12,2,0,3,ft,NA,NA,NA
1239,Arabica,Green,Washed / Wet,Guatemala,oriente,VARIOS,2014,7.42,7.25,6.83,7.33,7,6.92,9.33,9.33,9.33,7.25,78,0.1,1,0,2,ft,1219.2,1219.2,1219.2
1240,Arabica,Green,Washed / Wet,China,yunnan,GreenHouse Coffee,2013,7.33,7.17,6.92,7.08,7.33,7,9.33,9.33,9.33,7.17,78,0.1,0,0,28,m,1200,1200,1200
1241,Arabica,Green,Washed / Wet,Guatemala,oriente,"AGRICOLA MONTE VERDE, S.A.",2013,7,6.83,6.83,7.17,6.67,6.83,10,10,10,6.67,78,0.11,3,0,9,ft,1310.64,1310.64,1310.64
1242,Arabica,Green,Washed / Wet,Mexico,"motozintla, chiapas",MARIO GARCÍA,2012,7.25,7.33,7,7,7.25,7.08,10,10,8,7.08,78,0.12,2,0,7,m,850,850,850
1243,Arabica,Green,,Colombia,,,,7.42,7.17,7,7.17,7.67,7.17,8.67,9.33,9.33,7.08,78,0.1,1,0,3,m,NA,NA,NA
1244,Arabica,Green,Washed / Wet,Costa Rica,occidental,Beneficio la Eva S.A.,2014,7.5,7.25,7.42,7,7.08,6.83,8.67,9.33,10,6.83,77.92,0.12,2,0,4,m,1200,1200,1200
1245,Arabica,Green,Washed / Wet,Mexico,petatlan,GUSTAVO ABARCA SOLIS,2012,7.42,7.25,7,7,7.25,7.08,8,10,10,6.92,77.92,0.11,0,0,3,m,1248,1248,1248
1246,Arabica,Green,Washed / Wet,Guatemala,oriente,Conquista/ Morito,2012,7.17,6.17,6.17,7.08,7.33,6.83,10,10,10,7.17,77.92,0.11,0,0,7,m,NA,NA,NA
1247,Arabica,Bluish-Green,,Nicaragua,jinotega,MARCIO ALBERTO RIVERA CASTELLON,2016,7.42,7,7,7.17,7.08,7,9.33,8.67,10,7.17,77.83,0.1,0,0,0,m,1000,1000,1000
1248,Arabica,,Washed / Wet,Brazil,,n/a,2014,7,6.75,6.67,6.83,7.08,6.83,10,10,10,6.67,77.83,0.11,0,0,2,m,NA,NA,NA
1249,Arabica,Green,Washed / Wet,Guatemala,oriente,LUIS RODRIGUEZ,2013,7,6.83,6.67,7.17,6.83,6.83,10,10,10,6.5,77.83,0.11,0,0,2,ft,1310.64,1310.64,1310.64
1250,Arabica,Bluish-Green,Washed / Wet,Taiwan,"dongshan dist., tainan city 臺南市東山區",Chen Shuei Lian 陳水連,2012,7.17,6.75,6.58,7.33,7.33,7.17,9.33,9.33,10,6.67,77.67,0.11,0,0,0,m,750,800,775
1251,Arabica,Green,Natural / Dry,United States (Hawaii),kona,,2013,7.58,7.67,7.58,7.67,7.42,7.42,9.33,9.33,6,7.58,77.58,0.12,1,0,5,ft,NA,NA,NA
1252,Arabica,Green,Washed / Wet,Mexico,coatepec,RUBRIA OCHOA BELLO,2012,7.17,6.75,6.58,6.75,6.83,6.75,10,10,10,6.67,77.5,0.13,0,0,3,m,1300,1300,1300
1253,Arabica,Green,Washed / Wet,Guatemala,oriente,MARGARITA DE NUYENS Y/O CARLOS NUYENS,2013,7.08,6.92,6.33,7,6.92,7,10,10,10,6.17,77.42,0.11,2,0,15,ft,1310.64,1310.64,1310.64
